Time(sec),sum,GPU0_L0_rx,GPU0_L0_tx,GPU0_L1_rx,GPU0_L1_tx,GPU0_L2_rx,GPU0_L2_tx,GPU0_L3_rx,GPU0_L3_tx,GPU0_L4_rx,GPU0_L4_tx,GPU0_L5_rx,GPU0_L5_tx,GPU1_L0_rx,GPU1_L0_tx,GPU1_L1_rx,GPU1_L1_tx,GPU1_L2_rx,GPU1_L2_tx,GPU1_L3_rx,GPU1_L3_tx,GPU1_L4_rx,GPU1_L4_tx,GPU1_L5_rx,GPU1_L5_tx,GPU2_L0_rx,GPU2_L0_tx,GPU2_L1_rx,GPU2_L1_tx,GPU2_L2_rx,GPU2_L2_tx,GPU2_L3_rx,GPU2_L3_tx,GPU2_L4_rx,GPU2_L4_tx,GPU2_L5_rx,GPU2_L5_tx,GPU3_L0_rx,GPU3_L0_tx,GPU3_L1_rx,GPU3_L1_tx,GPU3_L2_rx,GPU3_L2_tx,GPU3_L3_rx,GPU3_L3_tx,GPU3_L4_rx,GPU3_L4_tx,GPU3_L5_rx,GPU3_L5_tx,GPU4_L0_rx,GPU4_L0_tx,GPU4_L1_rx,GPU4_L1_tx,GPU4_L2_rx,GPU4_L2_tx,GPU4_L3_rx,GPU4_L3_tx,GPU4_L4_rx,GPU4_L4_tx,GPU4_L5_rx,GPU4_L5_tx,GPU5_L0_rx,GPU5_L0_tx,GPU5_L1_rx,GPU5_L1_tx,GPU5_L2_rx,GPU5_L2_tx,GPU5_L3_rx,GPU5_L3_tx,GPU5_L4_rx,GPU5_L4_tx,GPU5_L5_rx,GPU5_L5_tx,GPU6_L0_rx,GPU6_L0_tx,GPU6_L1_rx,GPU6_L1_tx,GPU6_L2_rx,GPU6_L2_tx,GPU6_L3_rx,GPU6_L3_tx,GPU6_L4_rx,GPU6_L4_tx,GPU6_L5_rx,GPU6_L5_tx,GPU7_L0_rx,GPU7_L0_tx,GPU7_L1_rx,GPU7_L1_tx,GPU7_L2_rx,GPU7_L2_tx,GPU7_L3_rx,GPU7_L3_tx,GPU7_L4_rx,GPU7_L4_tx,GPU7_L5_rx,GPU7_L5_tx
108.580878,778645040000,5732576000,6142360000,11461832000,12281424000,18013584000,18833176000,5790376000,6200208000,5732520000,6142320000,5790472000,6200232000,6944952000,6944920000,18833176000,18013584000,14700776000,14700776000,7348752000,7348792000,6944920000,6944952000,7348760000,7348720000,8332448000,8332448000,7348792000,7348752000,12281424000,11461832000,4074512000,4074536000,7348720000,7348760000,4074512000,4074488000,4074536000,4074512000,14700776000,14700776000,6142360000,5732576000,14452352000,14452352000,4074488000,4074512000,6142320000,5732520000,6200208000,5790376000,7284072000,7284016000,8451472000,8451472000,7457144000,7457144000,7284024000,7284088000,6200232000,5790472000,7457144000,7457144000,13641448000,13641448000,3762416000,3762416000,6944920000,6944952000,6944952000,6944920000,3762392000,3762384000,3762416000,3762416000,8451472000,8451472000,7317848000,7317920000,8332448000,8332448000,3762384000,3762392000,7317920000,7317848000,14452352000,14452352000,7317920000,7317848000,13641448000,13641448000,7284016000,7284072000,7317848000,7317920000,7284088000,7284024000
108.908210,791928144000,5829744000,6239520000,11656104000,12475696000,18318904000,19138496000,5888520000,6298344000,5829672000,6239488000,5888616000,6298376000,7062664000,7062632000,19138496000,18318904000,14949944000,14949944000,7473304000,7473352000,7062632000,7062664000,7473320000,7473272000,8473680000,8473680000,7473352000,7473304000,12475696000,11656104000,4143568000,4143592000,7473272000,7473320000,4143576000,4143552000,4143592000,4143568000,14949944000,14949944000,6239520000,5829744000,14697304000,14697304000,4143552000,4143576000,6239488000,5829672000,6298344000,5888536000,7407520000,7440272000,8594712000,8594712000,7583536000,7583536000,7407496000,7440344000,6298376000,5888632000,7583536000,7583536000,13872656000,13872656000,3826184000,3826184000,7062632000,7062664000,7062664000,7062632000,3826160000,3826160000,3826184000,3826184000,8594712000,8594712000,7441880000,7441952000,8473680000,8473680000,3826160000,3826160000,7441952000,7441880000,14762904000,14697304000,7441952000,7441880000,13872656000,13872656000,7440272000,7407520000,7441880000,7441952000,7440344000,7407496000
109.231841,806772320000,5964680000,6336680000,11850368000,12669960000,18699760000,19443808000,5986688000,6396488000,5964616000,6336648000,5986768000,6396520000,7180368000,7197184000,19443808000,18699776000,15341752000,15232816000,7597864000,7614736000,7180344000,7197216000,7597872000,7614648000,8614904000,8614904000,7614736000,7597864000,12669960000,11850368000,4229456000,4212656000,7614648000,7597872000,4229464000,4212608000,4212656000,4229456000,15232816000,15341752000,6336680000,5964704000,14975896000,15083424000,4212608000,4229464000,6336648000,5964632000,6396488000,5986688000,7547792000,7563728000,8737960000,8738024000,7743480000,7709992000,7547760000,7563816000,6396520000,5986768000,7709992000,7743480000,14137552000,14169472000,3889960000,3889984000,7201392000,7180368000,7201424000,7218096000,3889928000,3906744000,3906760000,3889960000,8771584000,8737960000,7582720000,7565992000,8648528000,8614904000,3906744000,3889928000,7582816000,7565904000,15091848000,14994832000,7565992000,7586928000,14169488000,14137576000,7563744000,7556224000,7565904000,7587016000,7563832000,7556184000
109.547673,823002664000,6066064000,6433848000,12164304000,12864248000,18929568000,19824624000,6136256000,6511408000,6065992000,6433824000,6136328000,6511480000,7378848000,7298056000,19824640000,18929568000,15609808000,15448280000,7807400000,7722472000,7378832000,7298080000,7807416000,7722376000,8817072000,8825536000,7722472000,7807400000,12897880000,12164312000,4312160000,4314344000,7722376000,7807416000,4312160000,4314288000,4314344000,4312160000,15448280000,15609824000,6450688000,6075512000,15252464000,15355696000,4314288000,4312160000,6450664000,6075440000,6519864000,6144648000,7689160000,7738640000,8948528000,8950608000,7903648000,7888984000,7689136000,7738720000,6519904000,6144728000,7888984000,7903648000,14387776000,14503584000,3979016000,3988408000,7298120000,7383064000,7298152000,7383048000,3980032000,3988408000,3988416000,3980064000,8950608000,8948536000,7725696000,7774280000,8827656000,8821856000,3988408000,3980032000,7725784000,7774184000,15355720000,15254592000,7775328000,7725696000,14505680000,14389872000,7739688000,7689176000,7775232000,7725784000,7739768000,7689144000
109.863494,837174744000,6181072000,6547856000,12363304000,13092152000,19354520000,20197080000,6245152000,6609616000,6180992000,6547824000,6245232000,6618040000,7500776000,7442096000,20197080000,19354520000,15872136000,15762688000,7936416000,7879888000,7500760000,7442136000,7936432000,7879792000,8963096000,8969408000,7879888000,7936416000,13092160000,12363312000,4383616000,4385056000,7879800000,7936440000,4383616000,4385000000,4385056000,4383616000,15762696000,15872136000,6557288000,6183432000,15499520000,15602776000,4385000000,4384672000,6557272000,6183352000,6622208000,6245152000,7812624000,7865520000,9093912000,9095976000,8032160000,8017512000,7812592000,7865592000,6622248000,6245240000,8017512000,8032160000,14618992000,14736896000,4044896000,4053240000,7442112000,7503136000,7442144000,7503120000,4044864000,4053240000,4053240000,4044896000,9096496000,9094960000,7849728000,7901720000,8969416000,8965208000,4053240000,4044864000,7849824000,7901640000,15607504000,15499536000,7901720000,7849728000,14736896000,14621088000,7865520000,7812632000,7901640000,7849824000,7865592000,7812600000
110.190615,850907496000,6280592000,6660792000,12558112000,13318496000,19665096000,20529728000,6340936000,6725624000,6280512000,6660752000,6341016000,6725672000,7618480000,7561136000,20534440000,19665096000,16121304000,16015168000,8060968000,8005496000,7620832000,7561168000,8060992000,8006008000,9104336000,9110656000,8006088000,8060968000,13318496000,12558112000,4453728000,4454376000,8006008000,8060992000,4453736000,4454328000,4454376000,4453728000,16015168000,16125504000,6661848000,6280600000,15738168000,15852464000,4454328000,4453736000,6661824000,6280520000,6725648000,6343304000,7935024000,7988976000,9238208000,9239744000,8158568000,8143904000,7934992000,7989048000,6725688000,6343384000,8143904000,8158568000,14850168000,14968112000,4108672000,4117008000,7561152000,7622944000,7561176000,7622928000,4108904000,4117352000,4117344000,4108944000,9239896000,9238808000,7974096000,8026048000,9110816000,9107688000,4117384000,4108936000,8007000000,8025976000,15886568000,15811832000,8026048000,8006904000,14973504000,14918480000,8006056000,7969696000,8042760000,8007008000,8006152000,7969672000
110.505800,869330208000,6394960000,6797648000,12813656000,13591616000,20046248000,20920696000,6467104000,6862352000,6394952000,6797616000,6467176000,6862424000,7762328000,7716624000,20929128000,20046248000,16428432000,16340392000,8217680000,8201960000,7766512000,7716648000,8217696000,8201888000,9290992000,9315136000,8211408000,8217680000,13618936000,12815800000,4553872000,4555008000,8211336000,8217696000,4555968000,4557296000,4557960000,4556008000,16426416000,16441096000,6819984000,6412104000,16167032000,16165824000,4557896000,4557336000,6822456000,6412640000,6887192000,6477392000,8148272000,8148216000,9454184000,9454184000,8341888000,8341888000,8148248000,8148304000,6887248000,6477464000,8341888000,8341888000,15259920000,15259928000,4208808000,4208784000,7768904000,7768920000,7768920000,7768904000,4208768000,4208792000,4208784000,4208808000,9454184000,9454184000,8186064000,8186144000,9321048000,9321048000,4208792000,4208768000,8186152000,8186072000,16167040000,16167032000,8186144000,8186064000,15259928000,15259920000,8148216000,8148272000,8186072000,8186152000,8148304000,8148248000
110.834802,883335072000,6509872000,6919648000,13015984000,13835576000,20456104000,21275696000,6575536000,6985336000,6509808000,6919624000,6575600000,6985392000,7886632000,7886616000,21275696000,20456104000,16694104000,16694104000,8345192000,8345240000,7886616000,7886632000,8345200000,8345160000,9462272000,9462272000,8345240000,8345192000,13835576000,13015984000,4626992000,4627024000,8345160000,8345200000,4626984000,4626952000,4627024000,4626992000,16694104000,16694104000,6919648000,6509872000,16411992000,16411992000,4626952000,4626984000,6919624000,6509808000,6985336000,6575536000,8271736000,8271680000,9597432000,9597432000,8468280000,8468280000,8271704000,8271760000,6985392000,6575600000,8468280000,8468280000,15491136000,15491136000,4272576000,4272552000,7886616000,7886632000,7886632000,7886616000,4272544000,4272568000,4272552000,4272576000,9597432000,9597432000,8310088000,8310176000,9462272000,9462272000,4272568000,4272544000,8310192000,8310112000,16411992000,16411992000,8310176000,8310088000,15491136000,15491136000,8271680000,8271736000,8310112000,8310192000,8271760000,8271704000
111.167490,897175928000,6607024000,7016808000,13210280000,14029840000,20761424000,21581016000,6673688000,7083480000,6606984000,7016784000,6673736000,7083528000,8004344000,8004320000,21581016000,20761424000,16943272000,16943272000,8469744000,8469792000,8004320000,8004344000,8469760000,8469720000,9603504000,9603568000,8469792000,8469744000,14029840000,13210280000,4696048000,4696088000,8469728000,8469760000,4696048000,4696024000,4696088000,4696048000,16943288000,16943272000,7016808000,6607024000,16690520000,16656944000,4707080000,4696048000,7016784000,6606984000,7083480000,6673688000,8412000000,8395144000,9740680000,9740680000,8628296000,8594672000,8411976000,8395216000,7083528000,6673736000,8594672000,8628296000,15756032000,15787968000,4336344000,4353136000,8021168000,8042104000,8021192000,8042080000,4336312000,4353144000,4353144000,4336344000,9740680000,9740680000,8450944000,8434200000,9637136000,9603504000,4353152000,4336312000,8451040000,8434144000,16656944000,16690584000,8434200000,8450944000,15787984000,15756032000,8427944000,8412032000,8434144000,8451040000,8428016000,8412008000
111.516508,911194104000,6704184000,7130832000,13404520000,14257760000,21066736000,22028968000,6771832000,7198488000,6704144000,7140232000,6771880000,7206912000,8122056000,8122032000,22028976000,21066736000,17192440000,17192440000,8594296000,8594352000,8122032000,8122056000,8594328000,8594272000,9744744000,9744728000,8594352000,8594296000,14276656000,13404552000,4765112000,4765144000,8594272000,8594328000,4765104000,4765072000,4765144000,4765112000,17192440000,17192440000,7144472000,6704200000,16962912000,16901904000,4765072000,4765104000,7144448000,6704160000,7211088000,6771832000,8552312000,8518600000,9917608000,9883920000,8721064000,8721064000,8552280000,8518672000,7215336000,6771880000,8721064000,8721064000,16004128000,15953560000,4416968000,4400088000,8122032000,8122056000,8122056000,8122032000,4416936000,4400104000,4400088000,4416968000,9883920000,9934400000,8592856000,8628832000,9778384000,9797264000,4400104000,4421128000,8592960000,8628776000,16967536000,16967152000,8633024000,8593912000,15953560000,16006256000,8518600000,8553376000,8632968000,8594008000,8518672000,8553344000
111.829934,927641880000,6852792000,7211144000,13678128000,14418376000,21474936000,22191640000,6911960000,7279752000,6852736000,7211104000,6912032000,7279824000,8327112000,8265016000,22191640000,21474936000,17603144000,17502616000,8790176000,8749376000,8327088000,8265048000,8790200000,8749296000,9938504000,9928064000,8749408000,8790184000,14418376000,13682776000,4864640000,4860488000,8749328000,8790200000,4864632000,4860432000,4860488000,4864640000,17502648000,17603152000,7211144000,6852800000,17199448000,17315336000,4860432000,4864632000,7211104000,6852736000,7279752000,6921400000,8671552000,8726304000,10086104000,10096552000,8916920000,8898016000,8671528000,8726376000,7296608000,6929864000,8898016000,8917968000,16226928000,16360096000,4489168000,4499616000,8265024000,8329216000,8265056000,8329192000,4489120000,4499904000,4499880000,4489168000,10096552000,10086104000,8707440000,8766512000,9936464000,9946896000,4499904000,4489120000,8707536000,8766440000,17315344000,17207840000,8766512000,8707440000,16360104000,16226928000,8726304000,8671568000,8766440000,8707536000,8726376000,8671528000
112.144085,941224640000,6958352000,7308304000,13912720000,14612648000,21797048000,22496960000,7027944000,7377904000,6958288000,7308264000,7028008000,7377968000,8442464000,8383800000,22496960000,21801760000,17860736000,17758112000,8928392000,8876328000,8442440000,8384880000,8928416000,8876240000,10088160000,10096592000,8876328000,8928392000,14612648000,13912720000,4936096000,4935872000,8876240000,8928416000,4936088000,4935824000,4935872000,4936096000,17758152000,17865456000,7308304000,6958360000,17452824000,17562416000,4935824000,4936088000,7308264000,6958296000,7377904000,7027944000,8799232000,8850824000,10237744000,10241928000,9043312000,9026552000,8799192000,8850888000,7377968000,7028008000,9026552000,9043312000,16466536000,16586584000,4553992000,4563384000,8384848000,8444824000,8384880000,8446896000,4553952000,4563408000,4563384000,4553992000,10241936000,10237744000,8840920000,8890552000,10098704000,10092912000,4563672000,4553960000,8841016000,8891536000,17567144000,17457056000,8891600000,8840920000,16591312000,16468640000,8850824000,8799240000,8891536000,8841016000,8850896000,8799200000
112.446148,954894888000,7055528000,7435992000,14090200000,14867920000,22102352000,22972240000,7117688000,7509704000,7055448000,7435952000,7117744000,7509776000,8564640000,8501504000,22972240000,22102352000,18109904000,18005184000,9048728000,9000880000,8564608000,8501528000,9048760000,9000800000,10234136000,10218928000,9000880000,9048736000,14867920000,14090208000,5005160000,5002816000,9000800000,9048760000,5005144000,5002768000,5002816000,5005160000,18005184000,18114624000,7435992000,7055528000,17702016000,17807368000,5002768000,5005144000,7435952000,7055448000,7509704000,7117696000,8923752000,8973224000,10383088000,10364168000,9170760000,9150792000,8923704000,8973280000,7509776000,7117752000,9150792000,9170760000,16699872000,16822536000,4617768000,4627424000,8501512000,8564640000,8501536000,8564608000,4617728000,4627448000,4627424000,4617768000,10364168000,10383088000,8966008000,9015632000,10237800000,10234144000,4627448000,4617736000,8966112000,9015568000,17807376000,17704112000,9015640000,8966008000,16823056000,16699888000,8973224000,8923760000,9015568000,8966112000,8973288000,8923712000
112.753281,968293432000,7155488000,7536912000,14306848000,15070208000,22412928000,23286480000,7243800000,7609440000,7155392000,7536864000,7243840000,7609784000,8664224000,8620544000,23286488000,22412928000,18369176000,18257664000,9182560000,9126496000,8664192000,8620560000,9182576000,9127008000,10375368000,10381840000,9127088000,9182560000,15070216000,14306848000,5075872000,5075912000,9127008000,9182576000,5075848000,5075864000,5075912000,5075872000,18257664000,18369176000,7537176000,7155488000,17946968000,18057592000,5075864000,5075848000,7537128000,7155392000,7609712000,7243800000,9047224000,9100368000,10526368000,10529096000,9285536000,9281976000,9047184000,9100440000,7609784000,7243840000,9281976000,9285536000,16933200000,17028000000,4682600000,4680416000,8620552000,8673672000,8620568000,8673640000,4682560000,4680440000,4680416000,4682600000,10529096000,10527416000,9090304000,9142024000,10381840000,10377488000,4680440000,4682560000,9090416000,9142240000,18057608000,17950808000,9142296000,9090376000,17054272000,16933744000,9100368000,9048016000,9142240000,9090480000,9100440000,9047976000
113.075187,986840992000,7252648000,7672104000,14501112000,15340032000,22794048000,23668528000,7341976000,7745624000,7269336000,7672080000,7342024000,7745712000,8800720000,8776016000,23676968000,22794064000,18670920000,18582872000,9323928000,9322952000,8817472000,8809592000,9323968000,9322872000,10553552000,10556720000,9322960000,9323936000,15357128000,14553632000,5171232000,5171232000,9322888000,9333416000,5175400000,5171208000,5171240000,5175440000,18668904000,18679392000,7694168000,7285256000,18364264000,18367792000,5177808000,5178584000,7696760000,7286824000,7770472000,7360688000,9259408000,9259352000,10743392000,10743392000,9479424000,9479424000,9259368000,9259424000,7770544000,7360736000,9479424000,9479424000,17340824000,17340824000,4782728000,4782704000,8828296000,8828320000,8828320000,8828296000,4782704000,4782728000,4782704000,4782728000,10743392000,10743392000,9302344000,9302424000,10592096000,10592096000,4782728000,4782704000,9302448000,9302368000,18371632000,18371632000,9302424000,9302344000,17340824000,17340824000,9259352000,9259408000,9302368000,9302448000,9259424000,9259368000
113.391778,1001111360000,7384352000,7794112000,14764400000,15583992000,23203944000,24023536000,7458832000,7868608000,7384248000,7794080000,7458872000,7868688000,8946040000,8946008000,24023536000,23203944000,18936600000,18936600000,9466176000,9466240000,8946008000,8946032000,9466216000,9466152000,10733328000,10733328000,9466240000,9466176000,15583992000,14764400000,5248528000,5248544000,9466152000,9466216000,5248520000,5248504000,5248544000,5248528000,18936600000,18936600000,7794112000,7384352000,18616584000,18616592000,5248504000,5248520000,7794080000,7384248000,7868608000,7458832000,9382872000,9382808000,10886640000,10886640000,9605816000,9605816000,9382816000,9382888000,7868688000,7458872000,9605816000,9605816000,17572032000,17572032000,4846504000,4846472000,8946008000,8946040000,8946032000,8946008000,4846472000,4846496000,4846472000,4846504000,10886640000,10886640000,9426376000,9426456000,10733328000,10733328000,4846496000,4846472000,9426480000,9426400000,18616592000,18616584000,9426456000,9426376000,17572032000,17572032000,9382808000,9382872000,9426400000,9426480000,9382888000,9382816000
