time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3,GPU0_L4,GPU0_L5
45.683593,0,0,0,0,0,0
45.686683,0,0,0,0,0,0
45.689234,0,0,0,0,0,0
45.691781,0,0,0,0,0,0
45.694313,0,0,0,0,0,0
45.696778,0,0,0,0,0,0
45.699761,0,0,0,0,0,0
45.702167,0,0,0,0,0,0
45.704570,0,0,0,0,0,0
45.707007,0,0,0,0,0,0
45.709501,0,0,0,0,0,0
45.711899,0,0,0,0,0,0
45.714400,0,0,0,0,0,0
45.716825,0,0,0,0,0,0
45.719330,0,0,0,0,0,0
45.722326,0,0,0,0,0,0
45.724731,0,0,0,0,0,0
45.727211,0,0,0,0,0,0
45.729714,0,0,0,0,0,0
45.732123,0,0,0,0,0,0
45.734571,0,0,0,0,0,0
45.736995,0,0,0,0,0,0
45.739483,0,0,0,0,0,0
45.742399,0,0,0,0,0,0
45.744781,0,0,0,0,0,0
45.747271,0,0,0,0,0,0
45.749782,0,0,0,0,0,0
45.752335,0,0,0,0,0,0
45.755365,0,0,0,0,0,0
45.757839,0,0,0,0,0,0
45.760363,0,0,0,0,0,0
45.762752,0,0,0,0,0,0
45.765662,0,0,0,0,0,0
45.768148,0,0,0,0,0,0
45.770659,0,0,0,0,0,0
45.773513,0,0,0,0,0,0
45.775948,0,0,0,0,0,0
45.778326,0,0,0,0,0,0
45.780831,0,0,0,0,0,0
45.783329,0,0,0,0,0,0
45.785746,0,0,0,0,0,0
45.788669,0,0,0,0,0,0
45.791186,0,0,0,0,0,0
45.793616,0,0,0,0,0,0
45.796203,0,0,0,0,0,0
45.798593,0,0,0,0,0,0
45.801043,0,0,0,0,0,0
45.804001,0,0,0,0,0,0
45.806511,0,0,0,0,0,0
45.808960,0,0,0,0,0,0
45.811739,0,0,0,0,0,0
45.814172,0,0,0,0,0,0
45.817068,0,0,0,0,0,0
45.819536,0,0,0,0,0,0
45.821989,0,0,0,0,0,0
45.824403,0,0,0,0,0,0
45.827260,0,0,0,0,0,0
45.829933,0,0,0,0,0,0
45.832427,0,0,0,0,0,0
45.835248,0,0,0,0,0,0
45.838128,0,0,0,0,0,0
45.840703,0,0,0,0,0,0
45.843200,0,0,0,0,0,0
45.845622,0,0,0,0,0,0
45.848476,0,0,0,0,0,0
45.851017,0,0,0,0,0,0
45.853423,0,0,0,0,0,0
45.855812,0,0,0,0,0,0
45.858490,0,0,0,0,0,0
45.861104,0,0,0,0,0,0
45.863572,0,0,0,0,0,0
45.866024,0,0,0,0,0,0
45.868515,0,0,0,0,0,0
45.871435,0,0,0,0,0,0
45.874056,0,0,0,0,0,0
45.876488,0,0,0,0,0,0
45.879317,0,0,0,0,0,0
45.881817,0,0,0,0,0,0
45.884471,0,0,0,0,0,0
45.886969,0,0,0,0,0,0
45.889411,0,0,0,0,0,0
45.892058,0,0,0,0,0,0
45.894489,0,0,0,0,0,0
45.897288,0,0,0,0,0,0
45.900115,0,0,0,0,0,0
45.902646,0,0,0,0,0,0
45.905407,0,0,0,0,0,0
45.907896,0,0,0,0,0,0
45.910369,0,0,0,0,0,0
45.912832,0,0,0,0,0,0
45.915399,0,0,0,0,0,0
45.917815,0,0,0,0,0,0
45.920682,0,0,0,0,0,0
45.923123,0,0,0,0,0,0
45.925536,0,0,0,0,0,0
45.927968,0,0,0,0,0,0
45.930937,0,0,0,0,0,0
45.933423,0,0,0,0,0,0
45.936047,0,0,0,0,0,0
45.938467,0,0,0,0,0,0
45.940958,0,0,0,0,0,0
45.943719,0,0,0,0,0,0
45.946446,0,0,0,0,0,0
45.948924,0,0,0,0,0,0
45.951793,0,0,0,0,0,0
45.954186,0,0,0,0,0,0
45.956630,0,0,0,0,0,0
45.959094,0,0,0,0,0,0
45.961597,0,0,0,0,0,0
45.964399,0,0,0,0,0,0
45.966895,0,0,0,0,0,0
45.969322,0,0,0,0,0,0
45.971773,0,0,0,0,0,0
45.974199,0,0,0,0,0,0
45.976958,0,0,0,0,0,0
45.979422,0,0,0,0,0,0
45.981886,0,0,0,0,0,0
45.984282,0,0,0,0,0,0
45.987107,0,0,0,0,0,0
45.989534,0,0,0,0,0,0
45.992047,0,0,0,0,0,0
45.994445,0,0,0,0,0,0
45.997307,0,0,0,0,0,0
45.999724,0,0,0,0,0,0
46.002245,0,0,0,0,0,0
46.005061,0,0,0,0,0,0
46.007445,0,0,0,0,0,0
46.009925,0,0,0,0,0,0
46.012451,0,0,0,0,0,0
46.015203,0,0,0,0,0,0
46.017653,0,0,0,0,0,0
46.020113,0,0,0,0,0,0
46.022640,0,0,0,0,0,0
46.025019,0,0,0,0,0,0
46.027821,0,0,0,0,0,0
46.030694,0,0,0,0,0,0
46.033181,0,0,0,0,0,0
46.035812,0,0,0,0,0,0
46.038903,0,0,0,0,0,0
46.041370,0,0,0,0,0,0
46.043844,0,0,0,0,0,0
46.046241,0,0,0,0,0,0
46.049073,0,0,0,0,0,0
46.051586,0,0,0,0,0,0
46.054211,0,0,0,0,0,0
46.056638,0,0,0,0,0,0
46.059572,0,0,0,0,0,0
46.062052,0,0,0,0,0,0
46.064544,0,0,0,0,0,0
46.067270,0,0,0,0,0,0
46.070051,0,0,0,0,0,0
46.072497,0,0,0,0,0,0
46.075257,0,0,0,0,0,0
46.077689,0,0,0,0,0,0
46.080135,0,0,0,0,0,0
46.083112,0,0,0,0,0,0
46.085514,0,0,0,0,0,0
46.088136,0,0,0,0,0,0
46.090631,0,0,0,0,0,0
46.093092,0,0,0,0,0,0
46.095568,0,0,0,0,0,0
46.098284,0,0,0,0,0,0
46.100681,0,0,0,0,0,0
46.103159,0,0,0,0,0,0
46.105712,0,0,0,0,0,0
46.108169,0,0,0,0,0,0
46.110981,0,0,0,0,0,0
46.113419,0,0,0,0,0,0
46.115985,0,0,0,0,0,0
46.118472,0,0,0,0,0,0
46.121315,0,0,0,0,0,0
46.123846,0,0,0,0,0,0
46.126269,0,0,0,0,0,0
46.129108,0,0,0,0,0,0
46.131579,0,0,0,0,0,0
46.134071,0,0,0,0,0,0
46.136841,0,0,0,0,0,0
46.139486,0,0,0,0,0,0
46.141973,0,0,0,0,0,0
46.144450,0,0,0,0,0,0
46.146925,0,0,0,0,0,0
46.149734,0,0,0,0,0,0
46.152190,0,0,0,0,0,0
46.154747,0,0,0,0,0,0
46.157120,0,0,0,0,0,0
46.159529,0,0,0,0,0,0
46.162818,0,0,0,0,0,0
46.165285,0,0,0,0,0,0
46.167774,0,0,0,0,0,0
46.170472,0,0,0,0,0,0
46.172959,0,0,0,0,0,0
46.175426,0,0,0,0,0,0
46.177931,0,0,0,0,0,0
46.180758,0,0,0,0,0,0
46.183268,0,0,0,0,0,0
46.185704,0,0,0,0,0,0
46.188133,0,0,0,0,0,0
46.190445,0,0,0,0,0,0
46.193322,0,0,0,0,0,0
46.195842,0,0,0,0,0,0
46.198308,0,0,0,0,0,0
46.201431,0,0,0,0,0,0
46.203914,0,0,0,0,0,0
46.206359,0,0,0,0,0,0
46.208903,0,0,0,0,0,0
46.211546,0,0,0,0,0,0
46.214392,0,0,0,0,0,0
46.216755,0,0,0,0,0,0
46.219142,0,0,0,0,0,0
46.221639,0,0,0,0,0,0
46.224153,0,0,0,0,0,0
46.227150,0,0,0,0,0,0
46.229605,0,0,0,0,0,0
46.232097,0,0,0,0,0,0
46.236434,0,0,0,0,0,0
46.240048,0,0,0,0,0,0
46.244012,0,0,0,0,0,0
46.247589,0,0,0,0,0,0
46.251016,0,0,0,0,0,0
46.254778,0,0,0,0,0,0
46.258502,0,0,0,0,0,0
46.262207,0,0,0,0,0,0
46.265535,0,0,0,0,0,0
46.268808,0,0,0,0,0,0
46.272091,0,0,0,0,0,0
46.275393,0,0,0,0,0,0
46.279164,0,0,0,0,0,0
46.282357,0,0,0,0,0,0
46.285521,0,0,0,0,0,0
46.288663,0,0,0,0,0,0
46.291826,0,0,0,0,0,0
46.294982,0,0,0,0,0,0
46.298658,0,0,0,0,0,0
46.301768,0,0,0,0,0,0
46.304826,0,0,0,0,0,0
46.307968,0,0,0,0,0,0
46.311006,0,0,0,0,0,0
46.314079,0,0,0,0,0,0
46.317115,0,0,0,0,0,0
46.320223,0,0,0,0,0,0
46.323268,0,0,0,0,0,0
46.326910,0,0,0,0,0,0
46.330395,0,0,0,0,0,0
46.333447,0,0,0,0,0,0
46.336518,0,0,0,0,0,0
46.340028,0,0,0,0,0,0
46.343069,0,0,0,0,0,0
46.346099,0,0,0,0,0,0
46.349080,0,0,0,0,0,0
46.352036,0,0,0,0,0,0
46.355454,0,0,0,0,0,0
46.358382,0,0,0,0,0,0
46.361263,0,0,0,0,0,0
46.364120,0,0,0,0,0,0
46.366966,0,0,0,0,0,0
46.369800,0,0,0,0,0,0
46.372628,0,0,0,0,0,0
46.375877,0,0,0,0,0,0
46.378750,0,0,0,0,0,0
46.381509,0,0,0,0,0,0
46.384299,0,0,0,0,0,0
46.387470,0,0,0,0,0,0
46.390240,0,0,0,0,0,0
46.393024,0,0,0,0,0,0
46.395807,0,0,0,0,0,0
46.398974,0,0,0,0,0,0
46.401791,0,0,0,0,0,0
46.404508,0,0,0,0,0,0
46.407219,0,0,0,0,0,0
46.410308,0,0,0,0,0,0
46.413045,0,0,0,0,0,0
46.415772,0,0,0,0,0,0
46.418531,0,0,0,0,0,0
46.421581,0,0,0,0,0,0
46.424245,0,0,0,0,0,0
46.426867,0,0,0,0,0,0
46.429435,0,0,0,0,0,0
46.432038,0,0,0,0,0,0
46.434656,0,0,0,0,0,0
46.437185,0,0,0,0,0,0
46.440145,0,0,0,0,0,0
46.442871,0,0,0,0,0,0
46.445435,0,0,0,0,0,0
46.448746,0,0,0,0,0,0
46.451273,0,0,0,0,0,0
46.454188,0,0,0,0,0,0
46.456637,0,0,0,0,0,0
46.459045,0,0,0,0,0,0
46.461608,0,0,0,0,0,0
46.464055,0,0,0,0,0,0
46.467112,0,0,0,0,0,0
46.469553,0,0,0,0,0,0
46.472166,0,0,0,0,0,0
46.474635,0,0,0,0,0,0
46.477090,0,0,0,0,0,0
46.479949,0,0,0,0,0,0
46.482359,0,0,0,0,0,0
46.485277,0,0,0,0,0,0
46.487836,0,0,0,0,0,0
46.490418,0,0,0,0,0,0
46.492877,0,0,0,0,0,0
46.496063,0,0,0,0,0,0
46.498483,0,0,0,0,0,0
46.500921,0,0,0,0,0,0
46.503927,0,0,0,0,0,0
46.506428,0,0,0,0,0,0
46.508933,0,0,0,0,0,0
46.511360,0,0,0,0,0,0
46.513864,0,0,0,0,0,0
46.517091,0,0,0,0,0,0
46.519475,0,0,0,0,0,0
46.521920,0,0,0,0,0,0
46.524321,0,0,0,0,0,0
46.526870,0,0,0,0,0,0
46.529329,0,0,0,0,0,0
46.532127,0,0,0,0,0,0
46.534672,0,0,0,0,0,0
46.537171,0,0,0,0,0,0
46.539823,0,0,0,0,0,0
46.542203,0,0,0,0,0,0
46.545106,0,0,0,0,0,0
46.547626,0,0,0,0,0,0
46.550022,0,0,0,0,0,0
46.552830,0,0,0,0,0,0
46.555320,0,0,0,0,0,0
46.559180,0,0,0,0,0,0
46.562770,0,0,0,0,0,0
46.566355,0,0,0,0,0,0
46.570273,0,0,0,0,0,0
46.574486,0,0,0,0,0,0
46.578056,0,0,0,0,0,0
46.581648,0,0,0,0,0,0
46.585481,0,0,0,0,0,0
46.589071,0,0,0,0,0,0
46.592938,0,0,0,0,0,0
46.596385,0,0,0,0,0,0
46.599808,0,0,0,0,0,0
46.603711,0,0,0,0,0,0
46.607130,0,0,0,0,0,0
46.610535,0,0,0,0,0,0
46.613957,0,0,0,0,0,0
46.617496,0,0,0,0,0,0
46.620770,0,0,0,0,0,0
46.624455,0,0,0,0,0,0
46.627717,0,0,0,0,0,0
46.630872,0,0,0,0,0,0
46.634376,0,0,0,0,0,0
46.637534,0,0,0,0,0,0
46.640712,0,0,0,0,0,0
46.643871,0,0,0,0,0,0
46.647298,0,0,0,0,0,0
46.650991,0,0,0,0,0,0
46.654586,0,0,0,0,0,0
46.658643,0,0,0,0,0,0
46.662213,0,0,0,0,0,0
46.665985,0,0,0,0,0,0
46.669413,0,0,0,0,0,0
46.672835,0,0,0,0,0,0
46.676540,0,0,0,0,0,0
46.680108,0,0,0,0,0,0
46.683682,0,0,0,0,0,0
46.686952,0,0,0,0,0,0
46.690081,0,0,0,0,0,0
46.693230,0,0,0,0,0,0
46.696699,0,0,0,0,0,0
46.699831,0,0,0,0,0,0
46.702861,0,0,0,0,0,0
46.706107,0,0,0,0,0,0
46.709148,0,0,0,0,0,0
46.712177,0,0,0,0,0,0
46.715143,0,0,0,0,0,0
46.718069,0,0,0,0,0,0
46.721291,0,0,0,0,0,0
46.724495,0,0,0,0,0,0
46.727352,0,0,0,0,0,0
46.730490,0,0,0,0,0,0
46.733349,0,0,0,0,0,0
46.736195,0,0,0,0,0,0
46.739270,0,0,0,0,0,0
46.742020,0,0,0,0,0,0
46.744800,0,0,0,0,0,0
46.747575,0,0,0,0,0,0
46.750265,0,0,0,0,0,0
46.753285,0,0,0,0,0,0
46.756015,0,0,0,0,0,0
46.758684,0,0,0,0,0,0
46.761328,0,0,0,0,0,0
46.763965,0,0,0,0,0,0
46.766906,0,0,0,0,0,0
46.769528,0,0,0,0,0,0
46.772161,0,0,0,0,0,0
46.775064,0,0,0,0,0,0
46.777640,0,0,0,0,0,0
46.780224,0,0,0,0,0,0
46.782930,0,0,0,0,0,0
46.785468,0,0,0,0,0,0
46.788001,0,0,0,0,0,0
46.790527,0,0,0,0,0,0
46.793379,0,0,0,0,0,0
46.795890,0,0,0,0,0,0
46.798245,0,0,0,0,0,0
46.800601,0,0,0,0,0,0
46.802961,0,0,0,0,0,0
46.805576,0,0,0,0,0,0
46.808238,0,0,0,0,0,0
46.810902,0,0,0,0,0,0
46.813272,0,0,0,0,0,0
46.816740,0,0,0,0,0,0
46.819563,0,0,0,0,0,0
46.822150,0,0,0,0,0,0
46.825254,0,0,0,0,0,0
46.827870,0,0,0,0,0,0
46.830468,0,0,0,0,0,0
46.833229,0,0,0,0,0,0
46.836621,0,0,0,0,0,0
46.839395,0,0,0,0,0,0
46.844607,0,0,0,0,0,0
46.866705,0,0,0,0,0,0
46.869244,0,0,0,0,0,0
46.871714,0,0,0,0,0,0
46.874153,0,0,0,0,0,0
46.876627,0,0,0,0,0,0
46.879135,0,0,0,0,0,0
46.881734,0,0,0,0,0,0
46.884208,0,0,0,0,0,0
46.886644,0,0,0,0,0,0
46.889065,0,0,0,0,0,0
46.891472,0,0,0,0,0,0
46.893889,0,0,0,0,0,0
46.896339,0,0,0,0,0,0
46.898710,0,0,0,0,0,0
46.901106,0,0,0,0,0,0
46.903551,0,0,0,0,0,0
46.906129,0,0,0,0,0,0
46.908610,0,0,0,0,0,0
46.911101,0,0,0,0,0,0
46.913582,0,0,0,0,0,0
46.916005,0,0,0,0,0,0
46.918483,0,0,0,0,0,0
46.921099,0,0,0,0,0,0
46.923499,0,0,0,0,0,0
46.925921,0,0,0,0,0,0
46.928583,0,0,0,0,0,0
46.931023,0,0,0,0,0,0
46.933420,0,0,0,0,0,0
46.935870,0,0,0,0,0,0
46.938333,0,0,0,0,0,0
46.940874,0,0,0,0,0,0
46.943314,0,0,0,0,0,0
46.945893,0,0,0,0,0,0
46.948374,0,0,0,0,0,0
46.950863,0,0,0,0,0,0
46.953251,0,0,0,0,0,0
46.955703,0,0,0,0,0,0
46.958125,0,0,0,0,0,0
46.960615,0,0,0,0,0,0
46.963010,0,0,0,0,0,0
46.965464,0,0,0,0,0,0
46.967908,0,0,0,0,0,0
46.970397,0,0,0,0,0,0
46.972949,0,0,0,0,0,0
46.975494,0,0,0,0,0,0
46.977982,0,0,0,0,0,0
46.980477,0,0,0,0,0,0
46.982893,0,0,0,0,0,0
46.985309,0,0,0,0,0,0
46.987779,0,0,0,0,0,0
46.990184,0,0,0,0,0,0
46.992591,0,0,0,0,0,0
46.995066,0,0,0,0,0,0
46.997555,0,0,0,0,0,0
47.000198,0,0,0,0,0,0
47.002624,0,0,0,0,0,0
47.005063,0,0,0,0,0,0
47.007490,0,0,0,0,0,0
47.009962,0,0,0,0,0,0
47.012394,0,0,0,0,0,0
47.050698,0,0,0,0,0,0
47.058067,0,0,0,0,0,0
47.061302,0,0,0,0,0,0
47.064754,0,0,0,0,0,0
47.067488,0,0,0,0,0,0
47.070098,0,0,0,0,0,0
47.072708,0,0,0,0,0,0
47.075330,0,0,0,0,0,0
47.077929,0,0,0,0,0,0
47.080524,0,0,0,0,0,0
47.083125,0,0,0,0,0,0
47.085674,0,0,0,0,0,0
47.088220,0,0,0,0,0,0
47.090765,0,0,0,0,0,0
47.093305,0,0,0,0,0,0
47.095857,0,0,0,0,0,0
47.098312,0,0,0,0,0,0
47.100771,0,0,0,0,0,0
47.103200,0,0,0,0,0,0
47.105724,0,0,0,0,0,0
47.108176,0,0,0,0,0,0
47.110722,0,0,0,0,0,0
47.113149,0,0,0,0,0,0
47.115844,0,0,0,0,0,0
47.118304,0,0,0,0,0,0
47.120836,0,0,0,0,0,0
47.123443,0,0,0,0,0,0
47.125864,0,0,0,0,0,0
47.128302,0,0,0,0,0,0
47.130774,0,0,0,0,0,0
47.133202,0,0,0,0,0,0
47.135670,0,0,0,0,0,0
47.138099,0,0,0,0,0,0
47.140529,0,0,0,0,0,0
47.142969,0,0,0,0,0,0
47.145410,0,0,0,0,0,0
47.147814,0,0,0,0,0,0
47.150289,0,0,0,0,0,0
47.152815,0,0,0,0,0,0
47.155484,0,0,0,0,0,0
47.157882,0,0,0,0,0,0
47.160371,0,0,0,0,0,0
47.163168,0,0,0,0,0,0
47.165608,0,0,0,0,0,0
47.168284,0,0,0,0,0,0
47.170726,0,0,0,0,0,0
47.173160,0,0,0,0,0,0
47.175623,0,0,0,0,0,0
47.178039,0,0,0,0,0,0
47.180530,0,0,0,0,0,0
47.183049,0,0,0,0,0,0
47.185651,0,0,0,0,0,0
47.188030,0,0,0,0,0,0
47.190499,0,0,0,0,0,0
47.192983,0,0,0,0,0,0
47.195599,0,0,0,0,0,0
47.198022,0,0,0,0,0,0
47.200520,0,0,0,0,0,0
47.202966,0,0,0,0,0,0
47.205350,0,0,0,0,0,0
47.207785,0,0,0,0,0,0
47.210263,0,0,0,0,0,0
47.212792,0,0,0,0,0,0
47.215290,0,0,0,0,0,0
47.217696,0,0,0,0,0,0
47.239933,0,0,0,0,0,0
47.242522,0,0,0,0,0,0
47.245096,0,0,0,0,0,0
47.248028,0,0,0,0,0,0
47.251623,0,0,0,0,0,0
47.255234,0,0,0,0,0,0
47.258838,0,0,0,0,0,0
47.262265,0,0,0,0,0,0
47.265694,0,0,0,0,0,0
47.269116,0,0,0,0,0,0
47.272485,0,0,0,0,0,0
47.275771,0,0,0,0,0,0
47.279066,0,0,0,0,0,0
47.282325,0,0,0,0,0,0
47.285521,0,0,0,0,0,0
47.288679,0,0,0,0,0,0
47.291836,0,0,0,0,0,0
47.295004,0,0,0,0,0,0
47.298050,0,0,0,0,0,0
47.301093,0,0,0,0,0,0
47.304133,0,0,0,0,0,0
47.307195,0,0,0,0,0,0
47.310118,0,0,0,0,0,0
47.313072,0,0,0,0,0,0
47.316031,0,0,0,0,0,0
47.318988,0,0,0,0,0,0
47.321833,0,0,0,0,0,0
47.324705,0,0,0,0,0,0
47.327577,0,0,0,0,0,0
47.330417,0,0,0,0,0,0
47.333275,0,0,0,0,0,0
47.336120,0,0,0,0,0,0
47.338925,0,0,0,0,0,0
47.341688,0,0,0,0,0,0
47.344485,0,0,0,0,0,0
47.347285,0,0,0,0,0,0
47.349977,0,0,0,0,0,0
47.352705,0,0,0,0,0,0
47.355427,0,0,0,0,0,0
47.358142,0,0,0,0,0,0
47.360814,0,0,0,0,0,0
47.363462,0,0,0,0,0,0
47.366098,0,0,0,0,0,0
47.368740,0,0,0,0,0,0
47.371389,0,0,0,0,0,0
47.373975,0,0,0,0,0,0
47.399519,0,0,0,0,0,0
47.403317,0,0,0,0,0,0
47.406907,0,0,0,0,0,0
47.410468,0,0,0,0,0,0
47.414050,0,0,0,0,0,0
47.417566,0,0,0,0,0,0
47.420982,0,0,0,0,0,0
47.424438,0,0,0,0,0,0
47.427860,0,0,0,0,0,0
47.431274,0,0,0,0,0,0
47.434706,0,0,0,0,0,0
47.438121,0,0,0,0,0,0
47.441435,0,0,0,0,0,0
47.444727,0,0,0,0,0,0
47.448010,0,0,0,0,0,0
47.451280,0,0,0,0,0,0
47.454418,0,0,0,0,0,0
47.457580,0,0,0,0,0,0
47.460739,0,0,0,0,0,0
47.463877,0,0,0,0,0,0
47.466936,0,0,0,0,0,0
47.469949,0,0,0,0,0,0
47.472990,0,0,0,0,0,0
47.476027,0,0,0,0,0,0
47.479079,0,0,0,0,0,0
47.482020,0,0,0,0,0,0
47.484968,0,0,0,0,0,0
47.487929,0,0,0,0,0,0
47.490862,0,0,0,0,0,0
47.493792,0,0,0,0,0,0
47.496758,0,0,0,0,0,0
47.499700,0,0,0,0,0,0
47.502540,0,0,0,0,0,0
47.505374,0,0,0,0,0,0
47.508253,0,0,0,0,0,0
47.511111,0,0,0,0,0,0
47.513887,0,0,0,0,0,0
47.517701,0,0,0,0,0,0
47.521331,0,0,0,0,0,0
47.524918,0,0,0,0,0,0
47.528508,0,0,0,0,0,0
47.532074,0,0,0,0,0,0
47.535504,0,0,0,0,0,0
47.538941,0,0,0,0,0,0
47.568377,0,0,0,0,0,0
47.572301,0,0,0,0,0,0
47.575847,0,0,0,0,0,0
47.579503,0,0,0,0,0,0
47.583095,0,0,0,0,0,0
47.586684,0,0,0,0,0,0
47.590244,0,0,0,0,0,0
47.593720,0,0,0,0,0,0
47.597157,0,0,0,0,0,0
47.600600,0,0,0,0,0,0
47.603995,0,0,0,0,0,0
47.607270,0,0,0,0,0,0
47.610523,0,0,0,0,0,0
47.613787,0,0,0,0,0,0
47.617009,0,0,0,0,0,0
47.620160,0,0,0,0,0,0
47.623305,0,0,0,0,0,0
47.626477,0,0,0,0,0,0
47.629620,0,0,0,0,0,0
47.632712,0,0,0,0,0,0
47.635766,0,0,0,0,0,0
47.638817,0,0,0,0,0,0
47.641837,0,0,0,0,0,0
47.644959,0,0,0,0,0,0
47.648013,0,0,0,0,0,0
47.651855,0,0,0,0,0,0
47.655491,0,0,0,0,0,0
47.659450,0,0,0,0,0,0
47.663050,0,0,0,0,0,0
47.666652,0,0,0,0,0,0
47.670044,0,0,0,0,0,0
47.673439,0,0,0,0,0,0
47.676879,0,0,0,0,0,0
47.680258,0,0,0,0,0,0
47.683490,0,0,0,0,0,0
47.686777,0,0,0,0,0,0
47.690032,0,0,0,0,0,0
47.693251,0,0,0,0,0,0
47.696416,0,0,0,0,0,0
47.699583,0,0,0,0,0,0
47.702729,0,0,0,0,0,0
47.705751,0,0,0,0,0,0
47.708806,0,0,0,0,0,0
47.752717,0,0,0,0,0,0
47.756011,0,0,0,0,0,0
47.759628,0,0,0,0,0,0
47.763208,0,0,0,0,0,0
47.766813,0,0,0,0,0,0
47.770211,0,0,0,0,0,0
47.773628,0,0,0,0,0,0
47.777064,0,0,0,0,0,0
47.780445,0,0,0,0,0,0
47.783729,0,0,0,0,0,0
47.787011,0,0,0,0,0,0
47.790274,0,0,0,0,0,0
47.793436,0,0,0,0,0,0
47.796611,0,0,0,0,0,0
47.799772,0,0,0,0,0,0
47.802927,0,0,0,0,0,0
47.805943,0,0,0,0,0,0
47.808999,0,0,0,0,0,0
47.812038,0,0,0,0,0,0
47.815114,0,0,0,0,0,0
47.819552,0,0,0,0,0,0
47.823178,0,0,0,0,0,0
47.826807,0,0,0,0,0,0
47.830374,0,0,0,0,0,0
47.833970,0,0,0,0,0,0
47.838208,0,0,0,0,0,0
47.841974,0,0,0,0,0,0
47.845569,0,0,0,0,0,0
47.849163,0,0,0,0,0,0
47.852687,0,0,0,0,0,0
47.856130,0,0,0,0,0,0
47.859569,0,0,0,0,0,0
47.863002,0,0,0,0,0,0
47.866258,0,0,0,0,0,0
47.869529,0,0,0,0,0,0
47.872806,0,0,0,0,0,0
47.876067,0,0,0,0,0,0
47.879260,0,0,0,0,0,0
47.882383,0,0,0,0,0,0
47.885531,0,0,0,0,0,0
47.888633,0,0,0,0,0,0
47.891678,0,0,0,0,0,0
47.894728,0,0,0,0,0,0
47.897759,0,0,0,0,0,0
47.900772,0,0,0,0,0,0
47.903712,0,0,0,0,0,0
47.906656,0,0,0,0,0,0
47.933016,0,0,0,0,0,0
47.940280,0,0,0,0,0,0
47.943879,0,0,0,0,0,0
47.947506,0,0,0,0,0,0
47.950926,0,0,0,0,0,0
47.954301,0,0,0,0,0,0
47.957734,0,0,0,0,0,0
47.961166,0,0,0,0,0,0
47.964584,0,0,0,0,0,0
47.968006,0,0,0,0,0,0
47.971416,0,0,0,0,0,0
47.974687,0,0,0,0,0,0
47.977941,0,0,0,0,0,0
47.981214,0,0,0,0,0,0
47.984444,0,0,0,0,0,0
47.987607,0,0,0,0,0,0
47.990745,0,0,0,0,0,0
47.993868,0,0,0,0,0,0
47.996967,0,0,0,0,0,0
48.000016,0,0,0,0,0,0
48.003046,0,0,0,0,0,0
48.006066,0,0,0,0,0,0
48.009050,0,0,0,0,0,0
48.012006,0,0,0,0,0,0
48.014976,0,0,0,0,0,0
48.017917,0,0,0,0,0,0
48.020824,0,0,0,0,0,0
48.023690,0,0,0,0,0,0
48.026532,0,0,0,0,0,0
48.029375,0,0,0,0,0,0
48.032204,0,0,0,0,0,0
48.034984,0,0,0,0,0,0
48.037777,0,0,0,0,0,0
48.040572,0,0,0,0,0,0
48.043353,0,0,0,0,0,0
48.046047,0,0,0,0,0,0
48.048773,0,0,0,0,0,0
48.051475,0,0,0,0,0,0
48.054163,0,0,0,0,0,0
48.056874,0,0,0,0,0,0
48.059542,0,0,0,0,0,0
48.062184,0,0,0,0,0,0
48.064810,0,0,0,0,0,0
48.067471,0,0,0,0,0,0
48.070042,0,0,0,0,0,0
48.072644,0,0,0,0,0,0
48.075282,0,0,0,0,0,0
48.077883,0,0,0,0,0,0
48.080482,0,0,0,0,0,0
48.083013,0,0,0,0,0,0
48.125050,0,0,0,0,0,0
48.127858,0,0,0,0,0,0
48.131441,0,0,0,0,0,0
48.135031,0,0,0,0,0,0
48.138633,0,0,0,0,0,0
48.142069,0,0,0,0,0,0
48.145521,0,0,0,0,0,0
48.148955,0,0,0,0,0,0
48.152535,0,0,0,0,0,0
48.155961,0,0,0,0,0,0
48.159405,0,0,0,0,0,0
48.163154,0,0,0,0,0,0
48.166409,0,0,0,0,0,0
48.169682,0,0,0,0,0,0
48.172946,0,0,0,0,0,0
48.176194,0,0,0,0,0,0
48.179375,0,0,0,0,0,0
48.182517,0,0,0,0,0,0
48.185649,0,0,0,0,0,0
48.188766,0,0,0,0,0,0
48.191814,0,0,0,0,0,0
48.194868,0,0,0,0,0,0
48.197920,0,0,0,0,0,0
48.200906,0,0,0,0,0,0
48.203841,0,0,0,0,0,0
48.206783,0,0,0,0,0,0
48.209750,0,0,0,0,0,0
48.212651,0,0,0,0,0,0
48.215514,0,0,0,0,0,0
48.218403,0,0,0,0,0,0
48.221370,0,0,0,0,0,0
48.224244,0,0,0,0,0,0
48.227111,0,0,0,0,0,0
48.229957,0,0,0,0,0,0
48.233058,0,0,0,0,0,0
48.236806,0,0,0,0,0,0
48.240435,0,0,0,0,0,0
48.244020,0,0,0,0,0,0
48.247582,0,0,0,0,0,0
48.251016,0,0,0,0,0,0
48.254429,0,0,0,0,0,0
48.257835,0,0,0,0,0,0
48.261190,0,0,0,0,0,0
48.264474,0,0,0,0,0,0
48.267743,0,0,0,0,0,0
48.271042,0,0,0,0,0,0
48.274169,0,0,0,0,0,0
48.277401,0,0,0,0,0,0
