time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
169.538,24895550839,12469239506,12426311333,12467780398,1459108,0,0,0,0,0,0,12424852987,1458346,0,0,0,0,0,0
170.546,25192681957,12626091453,12566590504,12624613843,1477610,0,0,0,0,0,0,12565115579,1474925,0,0,0,0,0,0
171.556,25512353626,12777468571,12734885055,12775973395,1495176,0,0,0,0,0,0,12733390628,1494427,0,0,0,0,0,0
172.563,25811708516,12935462727,12876245789,12933949106,1513621,0,0,0,0,0,0,12874734512,1511277,0,0,0,0,0,0
173.572,26104085020,13064847569,13039237451,13063318897,1528672,0,0,0,0,0,0,13037707397,1530054,0,0,0,0,0,0
174.579,26430476827,13244845207,13185631620,13243295429,1549778,0,0,0,0,0,0,13184084147,1547473,0,0,0,0,0,0
175.588,26735895055,13390674192,13345220863,13389107450,1566742,0,0,0,0,0,0,13343654898,1565965,0,0,0,0,0,0
176.597,27049255742,13554218810,13495036932,13552632977,1585833,0,0,0,0,0,0,13493453247,1583685,0,0,0,0,0,0
177.610,27327257471,13691167129,13636090342,13689565426,1601703,0,0,0,0,0,0,13634490355,1599987,0,0,0,0,0,0
178.620,27663645162,13860633598,13803011564,13859012220,1621378,0,0,0,0,0,0,13801391992,1619572,0,0,0,0,0,0
179.632,27932745769,13987831920,13944913849,13986195505,1636415,0,0,0,0,0,0,13943277552,1636297,0,0,0,0,0,0
180.639,28281623305,14169958768,14111664537,14168301191,1657577,0,0,0,0,0,0,14110008608,1655929,0,0,0,0,0,0
181.651,28539900550,14294224560,14245675990,14292552355,1672205,0,0,0,0,0,0,14244004189,1671801,0,0,0,0,0,0
182.661,28899996248,14479590245,14420406003,14477896693,1693552,0,0,0,0,0,0,14418713828,1692175,0,0,0,0,0,0
183.680,29154190045,14601490920,14552699125,14599782949,1707971,0,0,0,0,0,0,14550991237,1707888,0,0,0,0,0,0
184.689,29519721294,14788976493,14730744801,14787246685,1729808,0,0,0,0,0,0,14729016100,1728701,0,0,0,0,0,0
185.701,29771686413,14912651146,14859035267,14910906617,1744529,0,0,0,0,0,0,14857291499,1743768,0,0,0,0,0,0
186.710,30138518093,15098307168,15040210925,15096540962,1766206,0,0,0,0,0,0,15038446005,1764920,0,0,0,0,0,0
187.719,30359261695,15208195939,15151065756,15206416602,1779337,0,0,0,0,0,0,15149287613,1778143,0,0,0,0,0,0
188.726,30756844936,15407470569,15349374367,15405668183,1802386,0,0,0,0,0,0,15347573329,1801038,0,0,0,0,0,0
189.733,30968774378,15513763369,15455011009,15511948413,1814956,0,0,0,0,0,0,15453197421,1813588,0,0,0,0,0,0
190.762,31357950790,15700322122,15657628668,15698485376,1836746,0,0,0,0,0,0,15655791548,1837120,0,0,0,0,0,0
191.769,31588267433,15823851246,15764416187,15821999827,1851419,0,0,0,0,0,0,15762566085,1850102,0,0,0,0,0,0
192.783,31943087145,15985370660,15957716485,15983500295,1870365,0,0,0,0,0,0,15955843943,1872542,0,0,0,0,0,0
193.792,32207078950,16133236519,16073842431,16131348863,1887656,0,0,0,0,0,0,16071956008,1886423,0,0,0,0,0,0
194.799,32528953730,16285759692,16243194038,16283854272,1905420,0,0,0,0,0,0,16241288064,1905974,0,0,0,0,0,0
195.806,32825867885,16442645187,16383222698,16440721380,1923807,0,0,0,0,0,0,16381300109,1922589,0,0,0,0,0,0
196.814,33138417177,16586360021,16552057156,16584419503,1940518,0,0,0,0,0,0,16550115006,1942150,0,0,0,0,0,0
197.821,33444940878,16752026498,16692914380,16750066547,1959951,0,0,0,0,0,0,16690955420,1958960,0,0,0,0,0,0
198.830,33755400225,16895150257,16860249968,16893173553,1976704,0,0,0,0,0,0,16858271536,1978432,0,0,0,0,0,0
199.838,34063805777,17061412419,17002393358,17059416244,1996175,0,0,0,0,0,0,17000398123,1995235,0,0,0,0,0,0
200.848,34374495752,17207249783,17167245969,17205236514,2013269,0,0,0,0,0,0,17165231645,2014324,0,0,0,0,0,0
201.856,34682579523,17370801783,17311777740,17368769320,2032463,0,0,0,0,0,0,17309746313,2031427,0,0,0,0,0,0
202.867,34987792570,17513287704,17474504866,17511238620,2049084,0,0,0,0,0,0,17472454628,2050238,0,0,0,0,0,0
203.876,35298569620,17677469640,17621099980,17675401454,2068186,0,0,0,0,0,0,17619032458,2067522,0,0,0,0,0,0
204.885,35581454248,17818176066,17763278182,17816091203,2084863,0,0,0,0,0,0,17761193918,2084264,0,0,0,0,0,0
205.893,35917093602,17989332472,17927761130,17987227608,2104864,0,0,0,0,0,0,17925657635,2103495,0,0,0,0,0,0
206.913,36203188350,18119296549,18083891801,18117176420,2120129,0,0,0,0,0,0,18081770013,2121788,0,0,0,0,0,0
207.921,36533341954,18296191559,18237150395,18294050954,2140605,0,0,0,0,0,0,18235010585,2139810,0,0,0,0,0,0
